Circuit delay: 2230 ps

Gate slacks:
NOT-U9197: 952.402 ps
AND-U9198: 437.215 ps
NOT-U9199: 744.474 ps
AND-U9200: 666.858 ps
AND-U9201: 226.013 ps
OR-U9202: 1412.96 ps
AND-U9203: 308.341 ps
NOT-U9204: 498.279 ps
AND-U9205: 415.801 ps
OR-U9206: 392.537 ps
AND-U9207: 1355.96 ps
AND-U9208: 223 ps
AND-U9209: 428.706 ps
OR-U9210: 258.634 ps
OR-U9211: 346.615 ps
AND-U9212: 818.417 ps
AND-U9213: 1823.9 ps
AND-U9214: 466.386 ps
OR-U9215: 683.938 ps
NOT-U9216: 740.239 ps
NAND-U9217: 344.555 ps
OR-U9218: 356.287 ps
NAND-U9219: 327.476 ps
NAND-U9220: 327.476 ps
OR-U9221: 465.855 ps
NAND-U9222: 356.632 ps
OR-U9223: 975.195 ps
OR-U9224: 329.804 ps
NOR-U9225: 308.116 ps
NOT-U9226: 420.464 ps
AND-U9227: 290.402 ps
AND-U9228: 275.238 ps
NOT-U9229: 624.261 ps
NAND-U9230: 313.367 ps
OR-U9231: 279.904 ps
AND-U9232: 480.837 ps
NAND-U9233: 377.713 ps
OR-U9234: 969.33 ps
NAND-U9235: 348.779 ps
AND-U9236: 258.634 ps
AND-U9237: 262.647 ps
OR-U9238: 948.513 ps
NOR-U9239: 1315.87 ps
AND-U9240: 310.361 ps
AND-U9241: 395.722 ps
NOR-U9242: 1058.47 ps
NOT-U9243: 1138.73 ps
AND-U9244: 255.712 ps
NOT-U9245: 858.177 ps
OR-U9246: 503.756 ps
OR-U9247: 276.327 ps
AND-U9248: 223 ps
OR-U9249: 263.303 ps
NAND-U9250: 357.489 ps
OR-U9251: 798.458 ps
NAND-U9252: 333.745 ps
OR-U9253: 959.066 ps
AND-U9254: 334.484 ps
OR-U9255: 726.22 ps
AND-U9256: 575.783 ps
AND-U9257: 279.904 ps
AND-U9258: 250.333 ps
OR-U9259: 278.829 ps
NOR-U9260: 306.234 ps
NOT-U9261: 577.136 ps
NOT-U9262: 606.901 ps
AND-U9263: 275.238 ps
AND-U9264: 325.665 ps
OR-U9265: 345.478 ps
NAND-U9266: 301.107 ps
NAND-U9267: 301.107 ps
NOR-U9268: 1320.43 ps
AND-U9269: 273.78 ps
AND-U9270: 278.829 ps
AND-U9271: 379.101 ps
AND-U9272: 505.869 ps
OR-U9273: 290.402 ps
OR-U9274: 463.787 ps
AND-U9275: 572.734 ps
NOT-U9276: 954.341 ps
NOR-U9277: 286.938 ps
NAND-U9278: 295.146 ps
NOT-U9279: 414.799 ps
NAND-U9280: 317.69 ps
NAND-U9281: 247.124 ps
AND-U9282: 264.787 ps
OR-U9283: 444.012 ps
NOT-U9284: 768.039 ps
AND-U9285: 308.963 ps
OR-U9286: 1138.6 ps
NOR-U9287: 1081.1 ps
NOT-U9288: 1315.12 ps
AND-U9289: 796.89 ps
OR-U9290: 796.89 ps
AND-U9291: 1314.32 ps
OR-U9292: 1321.11 ps
OR-U9293: 1310.32 ps
AND-U9294: 740.497 ps
AND-U9295: 744.572 ps
NAND-U9296: 289.605 ps
AND-U9297: 289.605 ps
OR-U9298: 317.69 ps
AND-U9299: 728.648 ps
AND-U9300: 259.372 ps
AND-U9301: 553.891 ps
NOT-U9302: 946.621 ps
NAND-U9303: 632.074 ps
NAND-U9304: 1094.39 ps
NAND-U9305: 1349.21 ps
NAND-U9306: 922.425 ps
NOT-U9307: 1588.94 ps
NOT-U9308: 2240.99 ps
NAND-U9309: 1856.72 ps
NOT-U9310: 1555.38 ps
NOT-U9311: 1876.57 ps
NOT-U9312: 1248.06 ps
NAND-U9313: 1240.22 ps
NAND-U9314: 1230.06 ps
NOT-U9315: 1245.04 ps
NOT-U9316: 1209.07 ps
OR-U9317: 1209.07 ps
NOT-U9318: 1411.76 ps
NAND-U9319: 1713.71 ps
NAND-U9320: 2129.92 ps
NAND-U9321: 2128.93 ps
NAND-U9322: 1018.02 ps
OR-U9323: 2157.12 ps
NAND-U9324: 885.909 ps
NAND-U9325: 1047.9 ps
NOT-U9326: 834.851 ps
NAND-U9327: 879.054 ps
NAND-U9328: 879.054 ps
NAND-U9329: 895.415 ps
NAND-U9330: 2291.06 ps
NAND-U9331: 767.879 ps
NAND-U9332: 944.053 ps
NOT-U9333: 1470.97 ps
OR-U9334: 1187.24 ps
NOT-U9335: 1892 ps
NAND-U9336: 1361.11 ps
AND-U9337: 872.916 ps
AND-U9338: 872.916 ps
NOT-U9339: 1840.7 ps
NAND-U9340: 1240.67 ps
NAND-U9341: 900.367 ps
NAND-U9342: 964.264 ps
NAND-U9343: 964.264 ps
NAND-U9344: 964.264 ps
NAND-U9345: 964.264 ps
NAND-U9346: 964.264 ps
NAND-U9347: 964.264 ps
NAND-U9348: 964.264 ps
NAND-U9349: 964.264 ps
NAND-U9350: 1687.62 ps
NAND-U9351: 1417.27 ps
NAND-U9352: 825.336 ps
NAND-U9353: 764.848 ps
NAND-U9354: 1429.77 ps
NAND-U9355: 740.239 ps
NOT-U9356: 1627.43 ps
NAND-U9357: 1627.43 ps
NAND-U9358: 868.612 ps
NAND-U9359: 734.247 ps
NAND-U9360: 886.037 ps
NAND-U9361: 868.612 ps
NAND-U9362: 886.037 ps
NOT-U9363: 1044.53 ps
NOT-U9364: 974.451 ps
NAND-U9365: 786.131 ps
NOT-U9366: 1472.31 ps
NAND-U9367: 729.399 ps
NAND-U9368: 728.648 ps
NAND-U9369: 1124.13 ps
NAND-U9370: 692.921 ps
NAND-U9371: 769.204 ps
NAND-U9372: 1120.21 ps
NAND-U9373: 1866.08 ps
NOT-U9374: 2015.41 ps
NOT-U9375: 1753.19 ps
NAND-U9376: 734.247 ps
NOT-U9377: 1957.04 ps
NOT-U9378: 2041.45 ps
NOT-U9379: 1947.98 ps
NOT-U9380: 1941.11 ps
NOT-U9381: 2000.08 ps
NOT-U9382: 1955.98 ps
NOT-U9383: 1929.31 ps
NOT-U9384: 1986.58 ps
NOT-U9385: 1791.4 ps
NAND-U9386: 1009.88 ps
NAND-U9387: 786.131 ps
NAND-U9388: 1354.09 ps
NAND-U9389: 1288.77 ps
NAND-U9390: 1282.15 ps
NAND-U9391: 1051.6 ps
NAND-U9392: 1048.58 ps
NAND-U9393: 1048.52 ps
NAND-U9394: 1048.92 ps
NAND-U9395: 1037.08 ps
NAND-U9396: 1037.08 ps
NAND-U9397: 1037.08 ps
NAND-U9398: 1008.77 ps
NAND-U9399: 980.74 ps
NAND-U9400: 952.713 ps
NAND-U9401: 924.685 ps
NAND-U9402: 896.657 ps
NAND-U9403: 868.619 ps
NAND-U9404: 824.207 ps
NAND-U9405: 1048.58 ps
NAND-U9406: 1115.67 ps
NAND-U9407: 1118.67 ps
NAND-U9408: 1182.91 ps
NAND-U9409: 1148.45 ps
NAND-U9410: 1228.26 ps
NAND-U9411: 1193.81 ps
NAND-U9412: 1263.15 ps
NAND-U9413: 1236.4 ps
NAND-U9414: 1169.77 ps
NAND-U9415: 1367.25 ps
NAND-U9416: 1310.48 ps
NAND-U9417: 624.261 ps
NAND-U9418: 936.637 ps
NAND-U9419: 968.026 ps
NAND-U9420: 865.176 ps
NAND-U9421: 803.896 ps
NAND-U9422: 808.123 ps
NAND-U9423: 1009.88 ps
AND-U9424: 2147.59 ps
NAND-U9425: 876.163 ps
NAND-U9426: 1516.99 ps
NAND-U9427: 1361.11 ps
NAND-U9428: 989.942 ps
AND-U9429: 1169.77 ps
NAND-U9430: 1035.47 ps
NAND-U9431: 1035.47 ps
NAND-U9432: 1035.47 ps
NAND-U9433: 1035.47 ps
NAND-U9434: 1035.47 ps
NAND-U9435: 1035.47 ps
NAND-U9436: 1035.47 ps
NAND-U9437: 1035.47 ps
NAND-U9438: 1035.47 ps
NAND-U9439: 1035.47 ps
NAND-U9440: 1035.47 ps
NAND-U9441: 1035.47 ps
NAND-U9442: 1035.47 ps
NAND-U9443: 1035.47 ps
NAND-U9444: 1035.47 ps
NAND-U9445: 1035.47 ps
NAND-U9446: 1035.47 ps
NAND-U9447: 1035.47 ps
NAND-U9448: 1035.47 ps
NAND-U9449: 1035.47 ps
NAND-U9450: 1035.47 ps
NAND-U9451: 1035.47 ps
NAND-U9452: 1035.47 ps
NAND-U9453: 1035.47 ps
NAND-U9454: 1035.47 ps
NAND-U9455: 1035.47 ps
NAND-U9456: 1035.47 ps
NAND-U9457: 1035.47 ps
NAND-U9458: 1035.47 ps
NAND-U9459: 1035.47 ps
NAND-U9460: 1035.47 ps
NAND-U9461: 1020.59 ps
NAND-U9462: 846.709 ps
NAND-U9463: 1467.16 ps
AND-U9464: 1418.81 ps
AND-U9465: 1385.06 ps
AND-U9466: 1478.9 ps
AND-U9467: 1492.68 ps
AND-U9468: 870.875 ps
AND-U9469: 844.587 ps
NAND-U9470: 1335.27 ps
NOT-U9471: 2254.28 ps
NOT-U9472: 1016.59 ps
NAND-U9473: 582.377 ps
NAND-U9474: 479.818 ps
NOT-U9475: 1472.31 ps
NOT-U9476: 1472.31 ps
NOT-U9477: 1472.31 ps
NAND-U9478: 359.281 ps
NAND-U9479: 345.266 ps
NAND-U9480: 353.354 ps
NAND-U9481: 284.756 ps
NAND-U9482: 282.286 ps
AND-U9483: 226.013 ps
NAND-U9484: 582.377 ps
NAND-U9485: 479.818 ps
NAND-U9486: 359.281 ps
NAND-U9487: 345.266 ps
NAND-U9488: 282.286 ps
AND-U9489: 226.013 ps
AND-U9490: 280.124 ps
NAND-U9491: 958.285 ps
NAND-U9492: 1029.32 ps
NAND-U9493: 582.377 ps
NAND-U9494: 479.818 ps
NAND-U9495: 402.896 ps
NAND-U9496: 433.234 ps
NAND-U9497: 425.404 ps
NAND-U9498: 356.031 ps
NAND-U9499: 344.551 ps
NAND-U9500: 359.281 ps
NAND-U9501: 345.266 ps
NAND-U9502: 353.354 ps
NAND-U9503: 292.237 ps
NAND-U9504: 287.846 ps
NAND-U9505: 284.756 ps
NAND-U9506: 284.73 ps
NAND-U9507: 274.105 ps
NAND-U9508: 300.545 ps
NAND-U9509: 282.286 ps
NAND-U9510: 302.744 ps
AND-U9511: 226.013 ps
AND-U9512: 280.124 ps
NOT-U9513: 922.425 ps
NAND-U9514: 437.897 ps
NAND-U9515: 262.68 ps
NAND-U9516: 271.037 ps
NAND-U9517: 578.003 ps
NAND-U9518: 536.792 ps
NAND-U9519: 464.712 ps
NAND-U9520: 427.118 ps
NAND-U9521: 402.995 ps
NAND-U9522: 395.791 ps
NAND-U9523: 357.235 ps
NAND-U9524: 311.027 ps
NAND-U9525: 344.917 ps
NAND-U9526: 362.604 ps
NAND-U9527: 352.744 ps
NAND-U9528: 339.626 ps
NAND-U9529: 343.527 ps
NAND-U9530: 319.963 ps
NAND-U9531: 286.944 ps
NAND-U9532: 357.446 ps
NAND-U9533: 2239.68 ps
NAND-U9534: 721.874 ps
AND-U9535: 226.013 ps
NAND-U9536: 420.464 ps
NAND-U9537: 420.464 ps
NAND-U9538: 420.464 ps
NAND-U9539: 420.464 ps
NAND-U9540: 420.464 ps
NAND-U9541: 420.464 ps
NAND-U9542: 420.464 ps
NAND-U9543: 420.464 ps
NAND-U9544: 426.52 ps
NAND-U9545: 426.52 ps
NAND-U9546: 426.52 ps
NAND-U9547: 426.52 ps
NAND-U9548: 426.52 ps
NAND-U9549: 426.52 ps
NAND-U9550: 426.52 ps
NAND-U9551: 426.52 ps
NAND-U9552: 317.86 ps
NAND-U9553: 302.086 ps
NAND-U9554: 539.199 ps
NAND-U9555: 287.846 ps
NAND-U9556: 317.551 ps
NAND-U9557: 771.575 ps
NAND-U9558: 314.534 ps
NAND-U9559: 1169.39 ps
NAND-U9560: 436.966 ps
NAND-U9561: 436.966 ps
NAND-U9562: 322.383 ps
NAND-U9563: 274.489 ps
NAND-U9564: 709.2 ps
NAND-U9565: 803.67 ps
NAND-U9566: 709.2 ps
NAND-U9567: 325.53 ps
NAND-U9568: 316.865 ps
NAND-U9569: 306.984 ps
NAND-U9570: 263.947 ps
AND-U9571: 250.333 ps
NAND-U9572: 310.516 ps
NAND-U9573: 310.516 ps
AND-U9574: 280.124 ps
NAND-U9575: 262.825 ps
NAND-U9576: 329.829 ps
NAND-U9577: 398.892 ps
NOT-U9578: 1563.49 ps
NAND-U9579: 280.619 ps
NAND-U9580: 877.261 ps
AND-U9581: 1419.03 ps
AND-U9582: 1385.06 ps
NAND-U9583: 1529.84 ps
NAND-U9584: 722.526 ps
NAND-U9585: 785.375 ps
AND-U9586: 847.174 ps
AND-U9587: 845.322 ps
AND-U9588: 845.322 ps
AND-U9589: 845.322 ps
NAND-U9590: 1276.87 ps
NOT-U9591: 1230.06 ps
NOT-U9592: 253.288 ps
NOT-U9593: 231.652 ps
NAND-U9594: 223 ps
NAND-U9595: 253.288 ps
NAND-U9596: 315.655 ps
OR-U9597: 338.975 ps
NAND-U9598: 245.569 ps
NAND-U9599: 329.091 ps
OR-U9600: 292.207 ps
OR-U9601: 319.7 ps
NAND-U9602: 668.058 ps
NAND-U9603: 234.496 ps
NAND-U9604: 420.585 ps
NAND-U9605: 605.582 ps
NAND-U9606: 508.92 ps
NAND-U9607: 561.652 ps
NAND-U9608: 572.734 ps
NAND-U9609: 223 ps
NAND-U9610: 223 ps
NAND-U9611: 584.492 ps
NAND-U9612: 420.585 ps
NAND-U9613: 391.686 ps
NAND-U9614: 452.137 ps
NAND-U9615: 557.737 ps
NAND-U9616: 555.436 ps
NAND-U9617: 954.341 ps
NAND-U9618: 368.783 ps
NAND-U9619: 459.859 ps
NAND-U9620: 1277.38 ps
NAND-U9621: 1277.25 ps
NAND-U9622: 1312.79 ps
NOT-U9623: 1445.17 ps
NAND-U9624: 1311.8 ps
NAND-U9625: 722.526 ps
NAND-U9626: 660.237 ps
NAND-U9627: 852.628 ps
NAND-U9628: 722.526 ps
NAND-U9629: 761.206 ps
NAND-U9630: 1018.02 ps
NAND-U9631: 525.102 ps
NAND-U9632: 1302.09 ps
NAND-U9633: 605.206 ps
NAND-U9634: 610.98 ps
NAND-U9635: 593.556 ps
NAND-U9636: 518.375 ps
NAND-U9637: 449.688 ps
NAND-U9638: 730.811 ps
NAND-U9639: 733.181 ps
NAND-U9640: 392.537 ps
NAND-U9641: 424.321 ps
NAND-U9642: 637.684 ps
NAND-U9643: 502.292 ps
NAND-U9644: 554.601 ps
NAND-U9645: 545.88 ps
NAND-U9646: 1282.93 ps
NAND-U9647: 744.075 ps
NAND-U9648: 962.59 ps
NAND-U9649: 1085.49 ps
NAND-U9650: 1424.62 ps
NAND-U9651: 1424.62 ps
NAND-U9652: 1424.62 ps
NAND-U9653: 1424.62 ps
NOT-U9654: 2333.51 ps
NAND-U9655: 1424.62 ps
NAND-U9656: 1424.62 ps
NAND-U9657: 826.654 ps
NAND-U9658: 462.371 ps
NAND-U9659: 462.371 ps
NAND-U9660: 716.22 ps
NAND-U9661: 308.341 ps
NAND-U9662: 1046.44 ps
NAND-U9663: 1020.54 ps
NAND-U9664: 791.41 ps
NAND-U9665: 326.8 ps
NAND-U9666: 606.729 ps
NAND-U9667: 1506.67 ps
NAND-U9668: 598.142 ps
NAND-U9669: 1055.79 ps
NAND-U9670: 737.277 ps
NAND-U9671: 841.952 ps
NAND-U9672: 728.648 ps
NAND-U9673: 1081.1 ps
NAND-U9674: 1081.1 ps
NAND-U9675: 1081.1 ps
NAND-U9676: 1081.1 ps
NAND-U9677: 1081.1 ps
NOT-U9678: 1636.87 ps
NOT-U9679: 1627.12 ps
NOT-U9680: 1889.58 ps
NOT-U9681: 1682.2 ps
NOT-U9682: 1728.57 ps
NOT-U9683: 1773.06 ps
NAND-U9684: 1081.1 ps
NOT-U9685: 2094.72 ps
NAND-U9686: 972.486 ps
NAND-U9687: 570.425 ps
NAND-U9688: 279.904 ps
NAND-U9689: 449.688 ps
NAND-U9690: 1470.97 ps
NAND-U9691: 354.205 ps
NOT-U9692: 1976.98 ps
NOT-U9693: 1971.67 ps
NOT-U9694: 1958.71 ps
NAND-U9695: 1347.44 ps
NAND-U9696: 939.353 ps
NAND-U9697: 844.587 ps
NOT-U9698: 2162.47 ps
NOT-U9699: 2091.86 ps
NOT-U9700: 2087.89 ps
NOT-U9701: 1964.86 ps
NOT-U9702: 1964.8 ps
NOT-U9703: 2255.39 ps
NOT-U9704: 1960.72 ps
NOT-U9705: 1929.26 ps
NOT-U9706: 2256.29 ps
NOT-U9707: 2197.67 ps
NOT-U9708: 2176.51 ps
NAND-U9709: 815.411 ps
NAND-U9710: 865.234 ps
NAND-U9711: 826.773 ps
NAND-U9712: 452.137 ps
NAND-U9713: 764.848 ps
NAND-U9714: 1478.9 ps
NAND-U9715: 1091.82 ps
NAND-U9716: 289.53 ps
NAND-U9717: 329.804 ps
NAND-U9718: 258.634 ps
NAND-U9719: 226.013 ps
NAND-U9720: 408.267 ps
NAND-U9721: 577.07 ps
NAND-U9722: 331.5 ps
NAND-U9723: 393.209 ps
NAND-U9724: 543.978 ps
NAND-U9725: 333.745 ps
NAND-U9726: 330.603 ps
NAND-U9727: 302.624 ps
NAND-U9728: 2097.42 ps
NAND-U9729: 453.227 ps
NAND-U9730: 317.69 ps
NAND-U9731: 480.837 ps
NAND-U9732: 694.716 ps
NAND-U9733: 288.047 ps
NAND-U9734: 1046.7 ps
NOT-U9735: 2308.99 ps
NAND-U9736: 275.896 ps
NAND-U9737: 305.524 ps
NAND-U9738: 269.593 ps
NAND-U9739: 260.52 ps
NAND-U9740: 278.829 ps
NAND-U9741: 848.181 ps
NAND-U9742: 327.699 ps
NOT-U9743: 2250.82 ps
NAND-U9744: 466.909 ps
NOT-U9745: 2257.04 ps
NOT-U9746: 2298.2 ps
NAND-U9747: 357.784 ps
NAND-U9748: 731.596 ps
NAND-U9749: 973.525 ps
NAND-U9750: 978.408 ps
NAND-U9751: 366.436 ps
NAND-U9752: 302.594 ps
NAND-U9753: 302.594 ps
NAND-U9754: 331.5 ps
NAND-U9755: 223 ps
NAND-U9756: 403.095 ps
NAND-U9757: 262.691 ps
NAND-U9758: 621.388 ps
NAND-U9759: 315.085 ps
NAND-U9760: 299.416 ps
NAND-U9761: 223 ps
NAND-U9762: 386.896 ps
NAND-U9763: 1424.62 ps
NAND-U9764: 1424.62 ps
NAND-U9765: 1424.62 ps
NAND-U9766: 1424.62 ps
NAND-U9767: 1424.62 ps
NAND-U9768: 1424.62 ps
NAND-U9769: 1424.62 ps
NAND-U9770: 1424.62 ps
NAND-U9771: 759.959 ps
NAND-U9772: 890.24 ps
NAND-U9773: 447.816 ps
NAND-U9774: 590.937 ps
NAND-U9775: 453.876 ps
NAND-U9776: 591 ps
NAND-U9777: 447.816 ps
NAND-U9778: 590.937 ps
NAND-U9779: 426.52 ps
NAND-U9780: 563.645 ps
NAND-U9781: 426.52 ps
OR-U9782: 2145.02 ps
NAND-U9783: 2089.62 ps
NAND-U9784: 572.621 ps
NAND-U9785: 447.816 ps
NAND-U9786: 563.285 ps
NAND-U9787: 590.937 ps
OR-U9788: 2145.9 ps
NAND-U9789: 453.876 ps
NAND-U9790: 591 ps
NAND-U9791: 2114.21 ps
NAND-U9792: 420.464 ps
NAND-U9793: 563.585 ps
NAND-U9794: 420.464 ps
NAND-U9795: 2133.48 ps
NAND-U9796: 2082.28 ps
NAND-U9797: 488.319 ps
NAND-U9798: 420.464 ps
NAND-U9799: 452.9 ps
NAND-U9800: 479.355 ps
NAND-U9801: 580.912 ps
NAND-U9802: 452.9 ps
NAND-U9803: 2117.43 ps
NAND-U9804: 2100.99 ps
NAND-U9805: 458.941 ps
NAND-U9806: 580.976 ps
NAND-U9807: 458.941 ps
NAND-U9808: 2141.79 ps
NAND-U9809: 452.9 ps
NAND-U9810: 592.67 ps
NAND-U9811: 452.9 ps
NAND-U9812: 458.941 ps
NAND-U9813: 592.735 ps
NAND-U9814: 458.941 ps
NAND-U9815: 2144.12 ps
NAND-U9816: 452.9 ps
NAND-U9817: 580.912 ps
NAND-U9818: 452.9 ps
NAND-U9819: 2117.43 ps
NAND-U9820: 2106.48 ps
NAND-U9821: 458.941 ps
NAND-U9822: 580.976 ps
NAND-U9823: 458.941 ps
NAND-U9824: 2127.07 ps
NAND-U9825: 452.9 ps
NAND-U9826: 592.67 ps
NAND-U9827: 452.9 ps
NAND-U9828: 519.841 ps
NAND-U9829: 616.103 ps
NAND-U9830: 787.604 ps
NAND-U9831: 513.729 ps
NAND-U9832: 570.872 ps
NAND-U9833: 1311.8 ps
NAND-U9834: 605.355 ps
NAND-U9835: 587.764 ps
NAND-U9836: 2249.38 ps
NAND-U9837: 728.648 ps
NAND-U9838: 754.619 ps
NAND-U9839: 817.569 ps
NAND-U9840: 768.515 ps
NAND-U9841: 1327.68 ps
NAND-U9842: 466.852 ps
NAND-U9843: 887.681 ps
NAND-U9844: 698.514 ps
NAND-U9845: 1232.2 ps
NAND-U9846: 1253.49 ps
NAND-U9847: 612.158 ps
NAND-U9848: 1323.83 ps
NAND-U9849: 1335.27 ps
NAND-U9850: 630.035 ps
NAND-U9851: 403.547 ps
NAND-U9852: 590.402 ps
NAND-U9853: 532.722 ps
AND-U9854: 437.215 ps
NAND-U9855: 621.987 ps
NAND-U9856: 710.013 ps
NAND-U9857: 683.468 ps
NAND-U9858: 582.033 ps
NAND-U9859: 1240.77 ps
NAND-U9860: 823.812 ps
NAND-U9861: 868.225 ps
NAND-U9862: 1048.3 ps
NAND-U9863: 1036.46 ps
NAND-U9864: 1036.46 ps
NAND-U9865: 1036.46 ps
NAND-U9866: 1008.38 ps
NAND-U9867: 980.346 ps
NAND-U9868: 952.318 ps
NAND-U9869: 924.29 ps
NAND-U9870: 896.263 ps
NAND-U9871: 717.698 ps
NAND-U9872: 1047.96 ps
NAND-U9873: 1047.91 ps
NAND-U9874: 1047.96 ps
NAND-U9875: 1051.04 ps
NAND-U9876: 1115.11 ps
NAND-U9877: 1118.27 ps
NAND-U9878: 1277.25 ps
NAND-U9879: 280.124 ps
NAND-U9880: 1353.57 ps
NAND-U9881: 1281.54 ps
NAND-U9882: 1288.38 ps
NAND-U9883: 1235.79 ps
NAND-U9884: 1227.7 ps
NAND-U9885: 1193.26 ps
NAND-U9886: 1182.35 ps
NAND-U9887: 1147.9 ps
AND-U9888: 429.236 ps
AND-U9889: 443.154 ps
AND-U9890: 420.585 ps
AND-U9891: 450.645 ps
AND-U9892: 405.719 ps
AND-U9893: 418.291 ps
AND-U9894: 395.722 ps
AND-U9895: 425.766 ps
AND-U9896: 234.496 ps
AND-U9897: 244.115 ps
AND-U9898: 255.009 ps
AND-U9899: 303.704 ps
AND-U9900: 464.699 ps
AND-U9901: 442.13 ps
AND-U9902: 462.628 ps
AND-U9903: 452.124 ps
AND-U9904: 401.289 ps
AND-U9905: 414.255 ps
AND-U9906: 391.686 ps
AND-U9907: 421.755 ps
AND-U9908: 231.652 ps
AND-U9909: 245.569 ps
AND-U9910: 223 ps
AND-U9911: 253.06 ps
AND-U9912: 461.025 ps
AND-U9913: 452.137 ps
AND-U9914: 1152.1 ps
AND-U9915: 236.7 ps
NAND-U9916: 1445.17 ps
AND-U9917: 691.537 ps
AND-U9918: 691.537 ps
AND-U9919: 449.688 ps
AND-U9920: 449.688 ps
AND-U9921: 493.413 ps
AND-U9922: 493.413 ps
AND-U9923: 571.016 ps
AND-U9924: 729.399 ps
AND-U9925: 729.399 ps
AND-U9926: 748.496 ps
AND-U9927: 748.496 ps
AND-U9928: 808.123 ps
AND-U9929: 808.123 ps
AND-U9930: 827.22 ps
AND-U9931: 827.22 ps
AND-U9932: 865.176 ps
AND-U9933: 865.176 ps
AND-U9934: 884.273 ps
AND-U9935: 884.273 ps
AND-U9936: 803.896 ps
AND-U9937: 803.896 ps
AND-U9938: 822.993 ps
AND-U9939: 822.993 ps
NOR-U9940: 1786.87 ps
AND-U9941: 1082.31 ps
AND-U9942: 771.991 ps
AND-U9943: 771.991 ps
AND-U9944: 791.089 ps
AND-U9945: 791.089 ps
AND-U9946: 791.41 ps
AND-U9947: 791.41 ps
AND-U9948: 810.507 ps
AND-U9949: 810.507 ps
AND-U9950: 1242.16 ps
AND-U9951: 570.872 ps
NAND-U9952: 1311.19 ps
AND-U9953: 1187.24 ps
AND-U9954: 844.587 ps
AND-U9955: 870.75 ps
AND-U9956: 870.875 ps
AND-U9957: 870.875 ps
AND-U9958: 804.62 ps
AND-U9959: 804.62 ps
AND-U9960: 823.717 ps
AND-U9961: 823.717 ps
AND-U9962: 898.885 ps
AND-U9963: 1418.8 ps
AND-U9964: 223 ps
AND-U9965: 230.871 ps
AND-U9966: 278.611 ps
AND-U9967: 897.029 ps
AND-U9968: 870.741 ps
AND-U9969: 846.709 ps
AND-U9970: 846.709 ps
AND-U9971: 897.012 ps
AND-U9972: 872.979 ps
AND-U9973: 923.3 ps
AND-U9974: 923.3 ps
AND-U9975: 874.267 ps
AND-U9976: 850.235 ps
AND-U9977: 850.235 ps
AND-U9978: 900.555 ps
AND-U9979: 849.551 ps
AND-U9980: 279.904 ps
AND-U9981: 703.123 ps
AND-U9982: 726.481 ps
AND-U9983: 290.402 ps
AND-U9984: 396.378 ps
AND-U9985: 415.845 ps
AND-U9986: 2161.8 ps
AND-U9987: 796.89 ps
AND-U9988: 740.239 ps
AND-U9989: 801.677 ps
NAND-U9990: 662.317 ps
AND-U9991: 317.69 ps
AND-U9992: 914.179 ps
AND-U9993: 794.055 ps
AND-U9994: 1628.93 ps
AND-U9995: 1702.63 ps
AND-U9996: 1011.71 ps
AND-U9997: 866.099 ps
AND-U9998: 961.978 ps
AND-U9999: 978.478 ps
AND-U10000: 866.099 ps
AND-U10001: 1028.53 ps
AND-U10002: 1084.77 ps
AND-U10003: 977.874 ps
AND-U10004: 1084.77 ps
AND-U10005: 1082.25 ps
AND-U10006: 843.755 ps
AND-U10007: 945.478 ps
AND-U10008: 866.099 ps
AND-U10009: 881.852 ps
AND-U10010: 1040.21 ps
AND-U10011: 916.482 ps
AND-U10012: 881.65 ps
AND-U10013: 916.482 ps
AND-U10014: 1122.38 ps
AND-U10015: 889.24 ps
AND-U10016: 889.24 ps
AND-U10017: 1015.31 ps
AND-U10018: 916.482 ps
AND-U10019: 889.24 ps
AND-U10020: 889.24 ps
AND-U10021: 895.988 ps
AND-U10022: 1118.48 ps
AND-U10023: 888.418 ps
AND-U10024: 895.988 ps
AND-U10025: 1118.48 ps
AND-U10026: 888.418 ps
AND-U10027: 1064.44 ps
AND-U10028: 881.65 ps
AND-U10029: 1012.64 ps
AND-U10030: 906.411 ps
AND-U10031: 955.817 ps
AND-U10032: 1007.85 ps
AND-U10033: 722.526 ps
AND-U10034: 885.311 ps
AND-U10035: 764.67 ps
AND-U10036: 764.67 ps
AND-U10037: 764.67 ps
AND-U10038: 764.67 ps
AND-U10039: 764.67 ps
AND-U10040: 1012.93 ps
AND-U10041: 1012.93 ps
AND-U10042: 1012.93 ps
AND-U10043: 1012.93 ps
AND-U10044: 1012.93 ps
AND-U10045: 1012.93 ps
AND-U10046: 1012.93 ps
AND-U10047: 1012.93 ps
AND-U10048: 1012.93 ps
AND-U10049: 1012.93 ps
AND-U10050: 1012.93 ps
AND-U10051: 1012.93 ps
AND-U10052: 1012.93 ps
AND-U10053: 1029.32 ps
AND-U10054: 1029.32 ps
AND-U10055: 1029.32 ps
AND-U10056: 1029.32 ps
AND-U10057: 1029.32 ps
AND-U10058: 1029.32 ps
AND-U10059: 1029.32 ps
AND-U10060: 1029.32 ps
AND-U10061: 1058.72 ps
AND-U10062: 1052.88 ps
AND-U10063: 290.389 ps
AND-U10064: 987.963 ps
AND-U10065: 500.539 ps
AND-U10066: 403.095 ps
AND-U10067: 1058.72 ps
AND-U10068: 1044.28 ps
AND-U10069: 582.715 ps
AND-U10070: 1066.26 ps
